epoch,step,test_iou_class_0,test_iou_class_1,test_iou_class_2,test_iou_class_3,test_iou_class_4,test_loss,test_mean_iou,train_iou_class_0_epoch,train_iou_class_0_step,train_iou_class_1_epoch,train_iou_class_1_step,train_iou_class_2_epoch,train_iou_class_2_step,train_iou_class_3_epoch,train_iou_class_3_step,train_iou_class_4_epoch,train_iou_class_4_step,train_loss_epoch,train_loss_step,train_mean_iou_epoch,train_mean_iou_step,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_iou_class_3,val_iou_class_4,val_loss,val_mean_iou
4,119,,,,,,,,,,,,,,,,,,,,,,0.8760560154914856,0.042910151183605194,0.10165347903966904,0.0,0.37893202900886536,0.5040353536605835,0.2799103558063507
4,119,,,,,,,,0.9015125632286072,,0.11928731948137283,,0.31133535504341125,,0.0,,0.5031505227088928,,0.2999783754348755,,0.36705711483955383,,,,,,,,
5,143,,,,,,,,,,,,,,,,,,,,,,0.9018295407295227,0.015324341133236885,0.2049277424812317,0.0,0.6232002973556519,1.2948060035705566,0.3490563631057739
5,143,,,,,,,,0.9041659235954285,,0.0881660059094429,,0.2865903675556183,,0.0,,0.42786598205566406,,0.3134385347366333,,0.34135767817497253,,,,,,,,
6,149,,,,,,,,,0.9302583932876587,,0.11395306140184402,,0.662355363368988,,0.0,,0.5473822355270386,,0.2728866636753082,,0.45078983902931213,,,,,,,
6,167,,,,,,,,,,,,,,,,,,,,,,0.9191170334815979,0.06719928234815598,0.1977291852235794,0.0,0.43782806396484375,0.4371579587459564,0.3243747055530548
6,167,,,,,,,,0.9087973833084106,,0.15844330191612244,,0.2778555154800415,,0.0,,0.3573592007160187,,0.30591675639152527,,0.3404911160469055,,,,,,,,
7,191,,,,,,,,,,,,,,,,,,,,,,0.9232982397079468,0.084364153444767,0.20747989416122437,0.0,0.5749603509902954,0.39441341161727905,0.358020544052124
7,191,,,,,,,,0.9056640267372131,,0.16455207765102386,,0.2978791296482086,,0.0,,0.41758713126182556,,0.29327476024627686,,0.35713645815849304,,,,,,,,
8,199,,,,,,,,,0.9459713697433472,,0.051843684166669846,,0.3096356689929962,,0.0,,0.8632555603981018,,0.192524254322052,,0.43414124846458435,,,,,,,
8,215,,,,,,,,,,,,,,,,,,,,,,0.908951997756958,0.0855008140206337,0.20273031294345856,0.0,0.5173695087432861,0.4352465867996216,0.342910498380661
8,215,,,,,,,,0.9190239906311035,,0.17681266367435455,,0.28513798117637634,,0.0,,0.5948473215103149,,0.2530226409435272,,0.395164430141449,,,,,,,,
9,239,,,,,,,,,,,,,,,,,,,,,,0.9089129567146301,0.1275959014892578,0.2708432078361511,0.0,0.6316335797309875,0.41134798526763916,0.38779714703559875
9,239,,,,,,,,0.9058577418327332,,0.22900353372097015,,0.2450629025697708,,0.0,,0.40239417552948,,0.28610286116600037,,0.35646364092826843,,,,,,,,
10,249,,,,,,,,,0.8775056600570679,,0.2611541152000427,,0.28577959537506104,,0.0,,0.5345108509063721,,0.38516995310783386,,0.3917900323867798,,,,,,,
10,263,,,,,,,,,,,,,,,,,,,,,,0.9005794525146484,0.10079021751880646,0.2657434344291687,0.0,0.4876616895198822,0.4495990574359894,0.35095494985580444
10,263,,,,,,,,0.914382815361023,,0.23351387679576874,,0.36226800084114075,,0.0,,0.49380719661712646,,0.25645917654037476,,0.4007944166660309,,,,,,,,
11,287,,,,,,,,,,,,,,,,,,,,,,0.8817314505577087,0.08629341423511505,0.22937926650047302,0.0,0.34689217805862427,0.4491349756717682,0.3088592290878296
11,287,,,,,,,,0.9079777002334595,,0.24216800928115845,,0.28607502579689026,,0.0,,0.4957745373249054,,0.2684837281703949,,0.3863990902900696,,,,,,,,
12,299,,,,,,,,,0.9219973683357239,,0.19134199619293213,,0.24713389575481415,,0.0,,0.36810341477394104,,0.2442656308412552,,0.34571534395217896,,,,,,,
12,311,,,,,,,,,,,,,,,,,,,,,,0.9201963543891907,0.11490780115127563,0.28514355421066284,0.0,0.540134608745575,0.40577083826065063,0.37207645177841187
12,311,,,,,,,,0.9189590811729431,,0.20740050077438354,,0.3061628043651581,,0.0,,0.5905420780181885,,0.2516354024410248,,0.40461283922195435,,,,,,,,
13,335,,,,,,,,,,,,,,,,,,,,,,0.9270378351211548,0.13067950308322906,0.19324056804180145,0.0,0.6502275466918945,0.43183186650276184,0.3802371025085449
13,335,,,,,,,,0.9165207147598267,,0.23189182579517365,,0.243199422955513,,0.0,,0.5679247975349426,,0.24355663359165192,,0.39190730452537537,,,,,,,,
14,349,,,,,,,,,0.9086617827415466,,0.22053292393684387,,0.2829233705997467,,0.0,,0.6466841101646423,,0.3608408570289612,,0.4117604196071625,,,,,,,
14,359,,,,,,,,,,,,,,,,,,,,,,0.7874507904052734,0.07406753301620483,0.25384455919265747,0.0,0.16540327668190002,0.5554963946342468,0.25615325570106506
14,359,,,,,,,,0.920071005821228,,0.23689712584018707,,0.2906368672847748,,0.0,,0.6036638617515564,,0.24621829390525818,,0.4102537930011749,,,,,,,,
15,383,,,,,,,,,,,,,,,,,,,,,,0.9215630888938904,0.16350243985652924,0.16791589558124542,0.0,0.5605882406234741,0.4272834360599518,0.36271393299102783
15,383,,,,,,,,0.9201894998550415,,0.25787943601608276,,0.3115002512931824,,0.0,,0.5732520222663879,,0.242788627743721,,0.4125642776489258,,,,,,,,
16,399,,,,,,,,,0.9606853723526001,,0.16846808791160583,,0.5517628788948059,,0.0,,0.9379993677139282,,0.14137552678585052,,0.5237831473350525,,,,,,,
16,407,,,,,,,,,,,,,,,,,,,,,,0.7028358578681946,0.030240481719374657,0.2603928744792938,0.0,0.17320896685123444,0.7240092754364014,0.23333562910556793
16,407,,,,,,,,0.917399525642395,,0.23839610815048218,,0.33386698365211487,,0.0,,0.5975146293640137,,0.26350462436676025,,0.4174354374408722,,,,,,,,
17,431,,,,,,,,,,,,,,,,,,,,,,0.9290490746498108,0.131191685795784,0.2264304906129837,0.0,0.7774469256401062,0.43081095814704895,0.4128236472606659
17,431,,,,,,,,0.9191173315048218,,0.21480736136436462,,0.2804429531097412,,0.0,,0.5779924392700195,,0.23692560195922852,,0.3984720706939697,,,,,,,,
18,449,,,,,,,,,0.9229980707168579,,0.46098947525024414,,0.48213887214660645,,0.0,,0.3507207930088043,,0.21544651687145233,,0.44336944818496704,,,,,,,
18,455,,,,,,,,,,,,,,,,,,,,,,0.9412918090820312,0.1651478111743927,0.26284387707710266,0.0,0.8231857419013977,0.36370912194252014,0.43849384784698486
18,455,,,,,,,,0.9219593405723572,,0.23809272050857544,,0.34272700548171997,,0.0,,0.6400571465492249,,0.23830075562000275,,0.42856720089912415,,,,,,,,
19,479,,,,,,,,,,,,,,,,,,,,,,0.9332131743431091,0.17055438458919525,0.27561303973197937,0.0,0.7334374785423279,0.474193274974823,0.4225636124610901
19,479,,,,,,,,0.9302019476890564,,0.33623170852661133,,0.3249301314353943,,0.0,,0.6778064370155334,,0.21220999956130981,,0.45383405685424805,,,,,,,,
20,499,,,,,,,,,0.9167383313179016,,0.3365009129047394,,0.3124351501464844,,0.0,,0.8959717154502869,,0.2396431416273117,,0.4923292100429535,,,,,,,
20,503,,,,,,,,,,,,,,,,,,,,,,0.9337833523750305,0.15576928853988647,0.24176974594593048,0.0,0.6729512810707092,0.36214974522590637,0.4008547365665436
20,503,,,,,,,,0.9126273989677429,,0.27661585807800293,,0.331915944814682,,0.0,,0.5660799145698547,,0.24642489850521088,,0.4174478352069855,,,,,,,,
21,527,,,,,,,,,,,,,,,,,,,,,,0.8178538680076599,0.13765975832939148,0.31795787811279297,0.0,0.2601437270641327,0.5211257338523865,0.30672305822372437
21,527,,,,,,,,0.9269498586654663,,0.25125938653945923,,0.289418488740921,,0.0,,0.6397272348403931,,0.22556474804878235,,0.4214709401130676,,,,,,,,
22,549,,,,,,,,,0.9467809796333313,,0.2732362747192383,,0.46790918707847595,,0.0,,0.9468810558319092,,0.1571441888809204,,0.5269615054130554,,,,,,,
22,551,,,,,,,,,,,,,,,,,,,,,,0.8795853853225708,0.17722393572330475,0.3040356934070587,0.0,0.36588338017463684,0.42259398102760315,0.34534570574760437
22,551,,,,,,,,0.9253551363945007,,0.2632490396499634,,0.3737257421016693,,0.0,,0.6141986846923828,,0.21423812210559845,,0.43530574440956116,,,,,,,,
23,575,,,,,,,,,,,,,,,,,,,,,,0.933937668800354,0.16311118006706238,0.1868770867586136,0.0,0.7797272205352783,0.3413316011428833,0.4127306640148163
23,575,,,,,,,,0.9277929663658142,,0.32938987016677856,,0.3300217092037201,,0.0,,0.7205115556716919,,0.207880899310112,,0.4615432322025299,,,,,,,,
24,599,,,,,,,,,0.8912050724029541,,0.17554785311222076,,0.152101531624794,,0.0,,0.04529796540737152,,0.30850428342819214,,0.25283047556877136,,,,,,,
24,599,,,,,,,,,,,,,,,,,,,,,,0.9102333784103394,0.17104138433933258,0.3359409272670746,0.0,0.5184112787246704,0.38938409090042114,0.3871254324913025
24,599,,,,,,,,0.9165939092636108,,0.350912868976593,,0.3047558665275574,,0.0,,0.6014188528060913,,0.23963700234889984,,0.4347362518310547,,,,,,,,
25,623,,,,,,,,,,,,,,,,,,,,,,0.9215803742408752,0.17386475205421448,0.23695255815982819,0.0,0.5820632576942444,0.42014601826667786,0.3828921616077423
25,623,,,,,,,,0.9265203475952148,,0.2725299000740051,,0.29134055972099304,,0.0,,0.6047164797782898,,0.22069676220417023,,0.41902145743370056,,,,,,,,
26,647,,,,,,,,,,,,,,,,,,,,,,0.9363640546798706,0.21993108093738556,0.2996699810028076,0.0,0.8007333278656006,0.3884160816669464,0.4513397216796875
26,647,,,,,,,,0.9250805377960205,,0.38330313563346863,,0.3407227396965027,,0.0,,0.6322419047355652,,0.2083217352628708,,0.45626962184906006,,,,,,,,
27,649,,,,,,,,,0.8852291703224182,,0.4818892478942871,,0.34490084648132324,,0.0,,0.5483347177505493,,0.2515774071216583,,0.45207080245018005,,,,,,,
27,671,,,,,,,,,,,,,,,,,,,,,,0.9347355365753174,0.23485936224460602,0.20536525547504425,0.0,0.7128040790557861,0.323876291513443,0.4175528287887573
27,671,,,,,,,,0.9295245409011841,,0.3629392981529236,,0.4506949484348297,,0.0,,0.6315248012542725,,0.19628842175006866,,0.47493675351142883,,,,,,,,
28,695,,,,,,,,,,,,,,,,,,,,,,0.9457115530967712,0.2599673569202423,0.3802472949028015,0.0,0.7746559381484985,0.35530149936676025,0.4721164405345917
28,695,,,,,,,,0.9356818199157715,,0.3365831673145294,,0.37758898735046387,,0.0,,0.7225536108016968,,0.18997885286808014,,0.4744815230369568,,,,,,,,
29,699,,,,,,,,,0.9724324941635132,,0.5609397292137146,,0.5114554762840271,,0.0,,0.9616079926490784,,0.09793637692928314,,0.6012871861457825,,,,,,,
29,719,,,,,,,,,,,,,,,,,,,,,,0.9387657642364502,0.2327902764081955,0.28138238191604614,0.0,0.6865794062614441,0.383299857378006,0.42790359258651733
29,719,,,,,,,,0.9248515367507935,,0.3228453993797302,,0.44748765230178833,,0.0,,0.6398806571960449,,0.2140481323003769,,0.46701303124427795,,,,,,,,
30,743,,,,,,,,,,,,,,,,,,,,,,0.9338505268096924,0.24651479721069336,0.23324963450431824,1.3070471140963491e-05,0.715515673160553,0.3587326109409332,0.4258287250995636
30,743,,,,,,,,0.9293484687805176,,0.30884042382240295,,0.40721768140792847,,0.0,,0.6781432032585144,,0.19760747253894806,,0.46470993757247925,,,,,,,,
31,749,,,,,,,,,0.9440904855728149,,0.5617680549621582,,0.4226827621459961,,0.0,,0.9301325082778931,,0.16377554833889008,,0.5717347860336304,,,,,,,
31,767,,,,,,,,,,,,,,,,,,,,,,0.9064403176307678,0.21963123977184296,0.2898417115211487,0.0,0.4540683627128601,0.4248048961162567,0.3739963173866272
31,767,,,,,,,,0.9209439754486084,,0.35500240325927734,,0.37531018257141113,,0.0,,0.668907105922699,,0.2184400111436844,,0.46403270959854126,,,,,,,,
32,791,,,,,,,,,,,,,,,,,,,,,,0.9217255711555481,0.19677068293094635,0.3198014199733734,0.0,0.6333261728286743,0.4379179775714874,0.4143247604370117
32,791,,,,,,,,0.9212473034858704,,0.36691927909851074,,0.35853660106658936,,0.0,,0.6461611390113831,,0.22605791687965393,,0.4585729241371155,,,,,,,,
33,799,,,,,,,,,0.971981942653656,,0.18929223716259003,,0.5431311726570129,,0.0,,0.9453524947166443,,0.1326921433210373,,0.5299515724182129,,,,,,,
33,815,,,,,,,,,,,,,,,,,,,,,,0.8848614692687988,0.11444458365440369,0.36139437556266785,0.0,0.38763412833213806,0.4252259433269501,0.34966692328453064
33,815,,,,,,,,0.9342174530029297,,0.3849382996559143,,0.37157225608825684,,0.0,,0.722798228263855,,0.18549101054668427,,0.4827052354812622,,,,,,,,
34,839,,,,,,,,,,,,,,,,,,,,,,0.8407058119773865,0.20410354435443878,0.24116948246955872,0.0,0.2995205223560333,0.5079473853111267,0.31709983944892883
34,839,,,,,,,,0.9314613938331604,,0.35549288988113403,,0.38943275809288025,,0.0,,0.6758514046669006,,0.19052481651306152,,0.47044768929481506,,,,,,,,
35,849,,,,,,,,,0.9361480474472046,,0.3899382948875427,,0.5690419673919678,,0.0,,0.9254007339477539,,0.19229483604431152,,0.5641058087348938,,,,,,,
35,863,,,,,,,,,,,,,,,,,,,,,,0.9378684759140015,0.27369314432144165,0.3437579870223999,0.0,0.6905015707015991,0.3579706847667694,0.4491642117500305
35,863,,,,,,,,0.9277294874191284,,0.34945008158683777,,0.368621289730072,,0.0,,0.7011329531669617,,0.19706422090530396,,0.4693867564201355,,,,,,,,
36,887,,,,,,,,,,,,,,,,,,,,,,0.9468804001808167,0.20041127502918243,0.2530267536640167,0.0,0.8836562037467957,0.3716008961200714,0.45679494738578796
36,887,,,,,,,,0.9293023943901062,,0.37435436248779297,,0.3723424971103668,,0.0,,0.728132963180542,,0.20560547709465027,,0.4808264672756195,,,,,,,,
37,899,,,,,,,,,0.9223049283027649,,0.21836157143115997,,0.4096832275390625,,0.0003097893495578319,,0.8217248320579529,,0.20497147738933563,,0.4744768738746643,,,,,,,
37,911,,,,,,,,,,,,,,,,,,,,,,0.9012601971626282,0.2555997967720032,0.24457578361034393,2.6140942281926982e-05,0.4281468689441681,0.3852784037590027,0.3659217655658722
37,911,,,,,,,,0.9367837905883789,,0.3778630197048187,,0.45057275891304016,,0.00010684751032385975,,0.6984356045722961,,0.1819050908088684,,0.49275243282318115,,,,,,,,
38,935,,,,,,,,,,,,,,,,,,,,,,0.9515150785446167,0.2508603632450104,0.36750954389572144,0.0008318188483826816,0.8699694871902466,0.36144426465034485,0.48813724517822266
38,935,,,,,,,,0.9254627227783203,,0.35629215836524963,,0.38437724113464355,,0.0010581909446045756,,0.7588001489639282,,0.20292159914970398,,0.48519811034202576,,,,,,,,
39,949,,,,,,,,,0.956801176071167,,0.5688948631286621,,0.6647843718528748,,0.0,,0.9563359022140503,,0.14857564866542816,,0.6293632388114929,,,,,,,
39,959,,,,,,,,,,,,,,,,,,,,,,0.9485180377960205,0.27326080203056335,0.25943902134895325,0.0007187585579231381,0.8936761617660522,0.3591146469116211,0.4751225411891937
39,959,,,,,,,,0.9346089363098145,,0.3739175796508789,,0.3871801793575287,,0.001166037516668439,,0.7811967730522156,,0.18416957557201385,,0.49561387300491333,,,,,,,,
40,983,,,,,,,,,,,,,,,,,,,,,,0.9344109892845154,0.25638827681541443,0.318805456161499,0.013534977100789547,0.7172500491142273,0.38050779700279236,0.4480779469013214
40,983,,,,,,,,0.9402710795402527,,0.4124273955821991,,0.40941423177719116,,0.004350181668996811,,0.7229195237159729,,0.17957450449466705,,0.49787652492523193,,,,,,,,
41,999,,,,,,,,,0.9448951482772827,,0.4433969557285309,,0.6223208904266357,,0.0,,0.6856500506401062,,0.17304405570030212,,0.5392526388168335,,,,,,,
41,1007,,,,,,,,,,,,,,,,,,,,,,0.9508656859397888,0.31612181663513184,0.34734582901000977,0.00575638934969902,0.8764110207557678,0.3374381363391876,0.49930018186569214
41,1007,,,,,,,,0.9364421963691711,,0.41793450713157654,,0.45641401410102844,,0.011974820867180824,,0.7577163577079773,,0.16853171586990356,,0.5160963535308838,,,,,,,,
42,1031,,,,,,,,,,,,,,,,,,,,,,0.9339566826820374,0.3594869375228882,0.24011515080928802,0.005935490131378174,0.7114245295524597,0.33256176114082336,0.45018377900123596
42,1031,,,,,,,,0.9306614995002747,,0.3949373662471771,,0.42989927530288696,,0.024008674547076225,,0.6759055852890015,,0.2031913548707962,,0.49108245968818665,,,,,,,,
43,1049,,,,,,,,,0.9282573461532593,,0.3148818910121918,,0.43328985571861267,,0.0014423769898712635,,0.8014859557151794,,0.16864053905010223,,0.4958714544773102,,,,,,,
43,1055,,,,,,,,,,,,,,,,,,,,,,0.9239380955696106,0.24549046158790588,0.3722608685493469,0.016382083296775818,0.5506753325462341,0.4239407777786255,0.42174938321113586
43,1055,,,,,,,,0.9297362565994263,,0.3486640155315399,,0.3826649487018585,,0.00923531036823988,,0.7179022431373596,,0.18968509137630463,,0.4776405990123749,,,,,,,,
44,1079,,,,,,,,,,,,,,,,,,,,,,0.9459298849105835,0.2662171423435211,0.3079832196235657,0.0011018472723662853,0.8309699296951294,0.3666543662548065,0.47044041752815247
44,1079,,,,,,,,0.9322516322135925,,0.3622134327888489,,0.3166877031326294,,0.00514029897749424,,0.7481175661087036,,0.19113223254680634,,0.47288215160369873,,,,,,,,
45,1099,,,,,,,,,0.9643674492835999,,0.32318270206451416,,0.266449511051178,,0.01587301678955555,,0.8953245878219604,,0.123964324593544,,0.49303942918777466,,,,,,,
45,1103,,,,,,,,,,,,,,,,,,,,,,0.9477402567863464,0.24037814140319824,0.27692413330078125,0.0008106286986730993,0.8322933912277222,0.43229222297668457,0.4596293270587921
45,1103,,,,,,,,0.9298215508460999,,0.3523124158382416,,0.311901330947876,,0.011422423645853996,,0.6941807866096497,,0.19278977811336517,,0.4599277675151825,,,,,,,,
46,1127,,,,,,,,,,,,,,,,,,,,,,0.9378198981285095,0.29079705476760864,0.35200127959251404,0.01847020350396633,0.6534449458122253,0.35678353905677795,0.45050665736198425
46,1127,,,,,,,,0.9333556890487671,,0.3634284436702728,,0.3785895109176636,,0.021181868389248848,,0.6590536236763,,0.20327025651931763,,0.4711218476295471,,,,,,,,
47,1149,,,,,,,,,0.9386116862297058,,0.3564665913581848,,0.3861529529094696,,0.02298850566148758,,0.9484769105911255,,0.1871170997619629,,0.530539333820343,,,,,,,
47,1151,,,,,,,,,,,,,,,,,,,,,,0.9469155073165894,0.2789137661457062,0.29029613733291626,0.0,0.8296407461166382,0.3677261173725128,0.4691532850265503
47,1151,,,,,,,,0.933118999004364,,0.42342931032180786,,0.352659672498703,,0.009696573950350285,,0.7386794686317444,,0.17844833433628082,,0.4915167987346649,,,,,,,,
48,1175,,,,,,,,,,,,,,,,,,,,,,0.9478085041046143,0.29908525943756104,0.34861111640930176,0.002036141464486718,0.7257241010665894,0.33909061551094055,0.4646530747413635
48,1175,,,,,,,,0.9320483803749084,,0.44286760687828064,,0.41143083572387695,,0.0018668657867237926,,0.6834274530410767,,0.17785179615020752,,0.49432823061943054,,,,,,,,
49,1199,,,,,,,,,0.9321321845054626,,0.4787057340145111,,0.19190078973770142,,0.02240750379860401,,0.7691407203674316,,0.17716503143310547,,0.4788573682308197,,,,,,,
49,1199,,,,,,,,,,,,,,,,,,,,,,0.9414393901824951,0.33273985981941223,0.3213313817977905,0.045582473278045654,0.7000134587287903,0.32376477122306824,0.46822139620780945
49,1199,,,,,,,,0.9392669200897217,,0.3789089024066925,,0.4342332184314728,,0.02174966409802437,,0.6996718645095825,,0.16979314386844635,,0.49476611614227295,,,,,,,,
50,1223,,,,,,,,,,,,,,,,,,,,,,0.9479918479919434,0.2777329683303833,0.3325496017932892,0.004526764620095491,0.7508710026741028,0.3883580267429352,0.4627344310283661
50,1223,,,,,,,,0.9389736652374268,,0.3729315996170044,,0.4282139837741852,,0.044818051159381866,,0.6591931581497192,,0.17264923453330994,,0.48882609605789185,,,,,,,,
51,1247,,,,,,,,,,,,,,,,,,,,,,0.9423062205314636,0.30080077052116394,0.3017065227031708,0.004341736901551485,0.6746677160263062,0.38843947649002075,0.4447646141052246
51,1247,,,,,,,,0.9281527996063232,,0.43018394708633423,,0.33308130502700806,,0.023656688630580902,,0.6885523796081543,,0.1910487860441208,,0.4807254374027252,,,,,,,,
52,1249,,,,,,,,,0.9503375291824341,,0.39515018463134766,,0.42237523198127747,,0.0136756906285882,,0.7628360986709595,,0.1316891610622406,,0.5088749527931213,,,,,,,
52,1271,,,,,,,,,,,,,,,,,,,,,,0.9476666450500488,0.3067527711391449,0.25104856491088867,0.013913411647081375,0.8924574851989746,0.3513956665992737,0.4823678135871887
52,1271,,,,,,,,0.9380021691322327,,0.358787477016449,,0.38732782006263733,,0.02199619449675083,,0.7731903791427612,,0.1663128137588501,,0.4958607852458954,,,,,,,,
53,1295,,,,,,,,,,,,,,,,,,,,,,0.9451656341552734,0.28224310278892517,0.24254341423511505,0.017011430114507675,0.8427079319953918,0.30865585803985596,0.46593430638313293
53,1295,,,,,,,,0.9328162670135498,,0.3700215816497803,,0.3586556911468506,,0.0396469309926033,,0.6900132298469543,,0.18245574831962585,,0.4782308042049408,,,,,,,,
54,1299,,,,,,,,,0.9489701390266418,,0.6527841687202454,,0.4188927114009857,,0.1135142371058464,,0.793731153011322,,0.1328629106283188,,0.585578441619873,,,,,,,
54,1319,,,,,,,,,,,,,,,,,,,,,,0.9474491477012634,0.3643704950809479,0.2770005166530609,0.03242725878953934,0.8866280913352966,0.34031379222869873,0.5015751719474792
54,1319,,,,,,,,0.9291906952857971,,0.3987870514392853,,0.3892976641654968,,0.035222236067056656,,0.7155616283416748,,0.17608997225761414,,0.4936118423938751,,,,,,,,
55,1343,,,,,,,,,,,,,,,,,,,,,,0.9367795586585999,0.3141690194606781,0.2903274893760681,0.02020939253270626,0.6886131167411804,0.3631422817707062,0.4500196874141693
55,1343,,,,,,,,0.9385488629341125,,0.42277470231056213,,0.45478707551956177,,0.04020801931619644,,0.7437993884086609,,0.16340944170951843,,0.5200236439704895,,,,,,,,
56,1349,,,,,,,,,0.9802481532096863,,0.5624133944511414,,0.6934641003608704,,0.07563739269971848,,0.8790462613105774,,0.08258482813835144,,0.638161838054657,,,,,,,
56,1367,,,,,,,,,,,,,,,,,,,,,,0.9411789774894714,0.35887718200683594,0.3175782859325409,0.022873595356941223,0.7512151598930359,0.386078417301178,0.4783446788787842
56,1367,,,,,,,,0.9376494288444519,,0.37296468019485474,,0.4246445894241333,,0.03903867304325104,,0.7303405404090881,,0.17184418439865112,,0.5009275674819946,,,,,,,,
57,1391,,,,,,,,,,,,,,,,,,,,,,0.9436022043228149,0.34176886081695557,0.3599255681037903,0.04895639419555664,0.7139478325843811,0.3731083571910858,0.4816402196884155
57,1391,,,,,,,,0.9413368105888367,,0.402998149394989,,0.43504539132118225,,0.03997467830777168,,0.7264600396156311,,0.16772468388080597,,0.509162962436676,,,,,,,,
58,1399,,,,,,,,,0.9596278071403503,,0.2250724881887436,,0.5032810568809509,,0.0,,0.9251213669776917,,0.1433790773153305,,0.5226205587387085,,,,,,,
58,1415,,,,,,,,,,,,,,,,,,,,,,0.9509143233299255,0.3385699689388275,0.359237939119339,0.06695759296417236,0.8528382182121277,0.3706137537956238,0.5137035846710205
58,1415,,,,,,,,0.9372156858444214,,0.4295661449432373,,0.4850214421749115,,0.07855916023254395,,0.7625692486763,,0.16931790113449097,,0.5385863780975342,,,,,,,,
59,1439,,,,,,,,,,,,,,,,,,,,,,0.9405885934829712,0.2363937944173813,0.23830561339855194,0.02109743468463421,0.830289900302887,0.368631511926651,0.45333510637283325
59,1439,,,,,,,,0.9329025149345398,,0.3871133029460907,,0.3797919750213623,,0.08842016756534576,,0.7506146430969238,,0.1762130856513977,,0.5077685713768005,,,,,,,,
60,1440,0.8867560625076294,0.08901149034500122,0.18198399245738983,0.023161649703979492,0.7540621757507324,0.35497865080833435,0.3869950771331787,,,,,,,,,,,,,,,,,,,,,
