epoch,step,test_iou_class_0,test_iou_class_1,test_iou_class_2,test_iou_class_3,test_iou_class_4,test_loss,test_mean_iou,train_iou_class_0_epoch,train_iou_class_0_step,train_iou_class_1_epoch,train_iou_class_1_step,train_iou_class_2_epoch,train_iou_class_2_step,train_iou_class_3_epoch,train_iou_class_3_step,train_iou_class_4_epoch,train_iou_class_4_step,train_loss_epoch,train_loss_step,train_mean_iou_epoch,train_mean_iou_step,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_iou_class_3,val_iou_class_4,val_loss,val_mean_iou
51,1247,,,,,,,,0.7637598514556885,,0.15020957589149475,,0.2660946846008301,,0.03584254905581474,,0.585227906703949,,0.45835575461387634,,0.36022689938545227,,,,,,,,
52,1249,,,,,,,,,0.773560106754303,,0.3039190173149109,,0.3014782667160034,,0.04094691202044487,,0.33285099267959595,,0.3280075192451477,,0.350551038980484,,,,,,,
52,1271,,,,,,,,,,,,,,,,,,,,,,0.6188134551048279,0.10634829103946686,0.24474449455738068,0.010187899693846703,0.1800273060798645,0.8314154744148254,0.23202428221702576
52,1271,,,,,,,,0.7536788582801819,,0.15326139330863953,,0.256510466337204,,0.03730448707938194,,0.6035411953926086,,0.447875052690506,,0.36085930466651917,,,,,,,,
53,1295,,,,,,,,,,,,,,,,,,,,,,0.562333345413208,0.12233913689851761,0.21885555982589722,0.012221287004649639,0.1363404095172882,0.8274878263473511,0.2104179561138153
53,1295,,,,,,,,0.7050091624259949,,0.16335006058216095,,0.2639942765235901,,0.02285846136510372,,0.44523733854293823,,0.5263763070106506,,0.3200898766517639,,,,,,,,
54,1299,,,,,,,,,0.7149954438209534,,0.09373311698436737,,0.2088836282491684,,0.012555998750030994,,0.09578409045934677,,0.663335382938385,,0.2251904457807541,,,,,,,
54,1319,,,,,,,,,,,,,,,,,,,,,,0.7684053182601929,0.12929992377758026,0.25382816791534424,0.029329264536499977,0.33803877234458923,0.5917598605155945,0.30378028750419617
54,1319,,,,,,,,0.7434216141700745,,0.1717342734336853,,0.25092312693595886,,0.03149031847715378,,0.40579938888549805,,0.4982079863548279,,0.32067373394966125,,,,,,,,
55,1343,,,,,,,,,,,,,,,,,,,,,,0.6860499978065491,0.10447990149259567,0.22183993458747864,0.01232073176652193,0.26406264305114746,0.7926775217056274,0.25775066018104553
55,1343,,,,,,,,0.7456889748573303,,0.14963436126708984,,0.27350014448165894,,0.02404751442372799,,0.48376691341400146,,0.47835037112236023,,0.3353276252746582,,,,,,,,
56,1349,,,,,,,,,0.6759533286094666,,0.12925566732883453,,0.17556993663311005,,0.018129056319594383,,0.2516520023345947,,0.4698544442653656,,0.25011202692985535,,,,,,,
56,1367,,,,,,,,,,,,,,,,,,,,,,0.7968432903289795,0.10286858677864075,0.19991134107112885,0.046912312507629395,0.48386266827583313,0.6803129315376282,0.32607966661453247
56,1367,,,,,,,,0.7515758275985718,,0.14530180394649506,,0.26495128870010376,,0.03174985572695732,,0.45855435729026794,,0.4908839762210846,,0.3304266333580017,,,,,,,,
57,1391,,,,,,,,,,,,,,,,,,,,,,0.8388016819953918,0.12465064972639084,0.2735501229763031,0.014958676882088184,0.7011964917182922,0.5627535581588745,0.3906314969062805
57,1391,,,,,,,,0.789375901222229,,0.1682671159505844,,0.32696714997291565,,0.036774035543203354,,0.4904857873916626,,0.4459977447986603,,0.36237403750419617,,,,,,,,
58,1399,,,,,,,,,0.6590990424156189,,0.18018010258674622,,0.13212698698043823,,0.042366646230220795,,0.18047493696212769,,0.29593876004219055,,0.23884955048561096,,,,,,,
58,1415,,,,,,,,,,,,,,,,,,,,,,0.7764626145362854,0.08935943245887756,0.2694301903247833,0.009485993534326553,0.6626079082489014,0.5543802976608276,0.36146923899650574
58,1415,,,,,,,,0.7368692755699158,,0.14408619701862335,,0.26504531502723694,,0.03394211456179619,,0.52985018491745,,0.4357422888278961,,0.3419586420059204,,,,,,,,
59,1439,,,,,,,,,,,,,,,,,,,,,,0.8093692660331726,0.10429414361715317,0.2327858805656433,0.02310008928179741,0.5368950963020325,0.6492201685905457,0.34128889441490173
59,1439,,,,,,,,0.7668519616127014,,0.18498043715953827,,0.2739196717739105,,0.033042967319488525,,0.44987109303474426,,0.5194225907325745,,0.3417331874370575,,,,,,,,
60,1449,,,,,,,,,0.7025831341743469,,0.2014884054660797,,0.1440824270248413,,0.03048880212008953,,0.49419790506362915,,0.37827572226524353,,0.3145681321620941,,,,,,,
60,1463,,,,,,,,,,,,,,,,,,,,,,0.7379499077796936,0.15680283308029175,0.2261607050895691,0.007279955316334963,0.4914545714855194,0.5497515201568604,0.3239296078681946
60,1463,,,,,,,,0.7297055125236511,,0.14590944349765778,,0.2662287950515747,,0.03188491612672806,,0.45272061228752136,,0.4995170831680298,,0.32528987526893616,,,,,,,,
61,1487,,,,,,,,,,,,,,,,,,,,,,0.7712400555610657,0.14271792769432068,0.2872266173362732,0.011659733019769192,0.3947383463382721,0.5461598038673401,0.3215165436267853
